Spokane,76304,81623,79323,78432,78432,76691,75791,66274,86721,97665,97665,97665,97000,99363,103000,103000,106003,107271,107983,108559
Springfield IL,180471,174328,168967,163713,170243,154931,157461,152985,161325,159709,158741,151601,161206,161206,146692,141263,142847,149833,145189,137450
Springfield MA,314796,315620,291350,288967,275648,275899,267748,251311,240730,236357,234616,222915,221596,220297,217391,216156,226740,229584,217274,201346
Springfield-Cape Girardeau,49253,54113,56968,57439,57838,59038,61788,63325,63162,63162,64216,64714,66082,66342,68147,68217,67950,67015,66255,65978
St. Augustine,94057,114146,124669,131478,134846,142886,143413,158792,160479,162329,163964,164045,164484,166464,171000,181914,175215,173110,170924,170496
St. Cloud,152974,149250,145702,148243,147577,147047,147849,148466,147748,151399,144036,146246,146914,138084,142576,139501,142042,136727,12989,131248
St. George's in Canton Romanian,,5300,5300,5300,5000,5000,5000,5000,5000,5000,5000,5000,5000,5675,5869,5978,5676,5676,5000,5000
St. Josaphat in Parma,,,11566,11522,11412,11299,11224,11162,11058,11032,10937,10862,10776,10685,10685,8500,8500,8489,8378,8317
St. Josaphat in Parma - Ukrainian,11893,11540,,,,,,,,,,,,,,,,,,
St. Louis,542766,558800,573000,555000,420495,555621,555750,555000,550000,550000,555750,555750,476477,538454,531770,527867,524507,524908,521804,516654
St. Maron,52841,30000,29206,30000,30000,30000,30000,30000,30000,33000,30000,30000,30000,30500,30200,31752,31800,33000,33000,33000
St. Nicholas - Ukrainian,17890,12000,10186,9500,10000,10000,10000,10000,10000,10000,10000,10000,10000,10500,13915,10500,10500,10400,10400,10500
St. Paul and Minneapolis,652240,709028,747660,752325,759662,769135,785584,786149,730989,830286,646313,625000,623000,625000,650000,825000,825000,825000,825000,825000
St. Peter (Chaldean),,,,,,,,35000,35000,40200,40200,40200,40200,45336,49563,60000,60000,60000,65000,70000
St. Petersburg,308855,351596,354699,358951,365277,371714,384259,391422,398702,398702,415412,419961,425323,426438,424951,425610,432209,432209,432209,445456
St. Thomas Syro-Malabar,,,,,,,,112000,80000,85000,85000,85000,85000,85000,85000,87000,87000,87000,87000,87000
St. Thomas Virgin Islands,,,,,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
St. Thomas the Apostle,52000,60000,65000,70000,75550,85800,90000,70000,75000,75000,80000,90000,120000,120000,120000,125000,125000,150000,170000,180000
Stamford - Ukrainian,38495,32296,16399,16684,17754,15501,16600,16500,16000,16600,16600,16600,16600,16000,16000,13173,13783,13958,14180,14420
Steubenville,48255,45878,47122,41452,41229,40541,40859,40562,40411,40001,40001,39145,36467,39385,38693,37795,37011,36030,35603,34847
Stockton,163917,174160,180678,171622,171622,205350,216919,183254,194945,204206,212663,225742,207385,202604,218605,224702,227338,216520,210524,228396
Superior,82123,86852,88575,88288,88585,88715,87403,83980,83622,83586,81885,78059,77617,80668,78826,76077,74697,73638,72809,69366
Syracuse,,372665,372665,372665,372665,345736,345736,345736,345736,345736,345736,345736,284257,284000,284000,283000,274500,272500,258500,245673
Toledo,327461,323772,327921,322938,325974,335909,319280,312767,298069,309828,306532,303570,301134,309176,321516,322523,317685,319189,319907,320716
Trenton,639368,659575,701557,703531,712064,728315,740357,740357,740357,785750,797964,804970,783008,783285,831707,858687,856355,849321,836107,829535
Tucson,337368,,323698,335520,300423,304060,330617,350102,350000,352087,356402,379850,382123,316272,204629,194744,194744,223609,346701,386067
Tulsa,51558,50300,54206,57800,56790,62673,61000,60000,56094,56150,55462,56000,59500,60505,57938,61725,62600,59278,63151,64658
Tuscon,,296591,,,,,,,,,,,,,,,,,,
Tyler,30579,40526,49326,52362,53776,53776,54879,56127,55934,59174,61390,58318,60571,61210,67594,61177,54746,61318,120528,120528
