Scranton,4943,4516,5711,5808,5763,5573,5458,5234,5032,4901,4749,4555,4381,4204,4014,3866,3422,3092,2725,3017
Seattle,4971,,,,6147,6238,6049,6574,6422,5981,6244,6014,6156,6024,6015,6302,6488,6410,6437,6974
Seattle (Archdiocese),,5597,5807,6222,,,,,,,,,,,,,,,,
Shreveport,630,702,564,541,547,457,591,540,538,499,340,433,519,501,534,556,530,463,486,480
Sioux City,2244,1836,1892,1897,1677,1670,1788,1768,1785,1584,1554,1399,1469,1422,1515,1558,1443,1389,1466,1338
Sioux Falls,2367,2050,2164,2172,2172,1951,1888,1976,1845,1770,1723,1673,1640,1349,1506,1608,1539,1684,1598,1613
Spokane,884,811,796,814,814,798,815,1461,1478,1896,596,786,1447,1454,1321,1580,1783,1635,1456,1365
Springfield IL,2899,2908,2847,2817,,,,,,,,,,,,,,,,
Springfield MA,4349,4219,4176,4250,,,,,,,,,,,,,,,,
Springfield in Illinois,,,,,2763,2679,2629,2589,2506,2518,2234,2355,2179,2192,2056,1944,1980,1859,1803,1827
Springfield in Massachusetts,,,,,4186,3883,3807,3729,3380,3330,3027,2874,2753,2603,2506,2378,2348,2339,2067,1916
Springfield-Cape Girardeau,1194,1343,1231,1326,1259,1205,1366,1360,1292,1187,1213,1230,1344,1228,1182,1075,1193,1123,1185,1154
St. Augustine,1529,2025,2317,2229,2264,2329,2295,2597,2504,2418,2243,2348,2485,2684,2652,2650,2256,2351,2068,2114
St. Cloud,3522,2935,2816,2868,2615,2684,2539,2468,2645,2337,2274,2237,2180,1899,2103,2027,2039,1916,1858,1809
St. George's in Canton Romanian,,17,19,17,,,,,27,17,32,32,41,24,39,42,37,37,18,25
St. Josaphat in Parma,,,71,105,111,99,111,96,95,87,62,0,76,32,32,50,50,31,29,51
St. Josaphat in Parma - Ukrainian,,107,,,,,,,,,,,,,,,,,,
St. Josaphat in Parma-Ukranian,163,,,,,,,,,,,,,,,,,,,
St. Louis,8319,,,,8392,8454,5290,8559,7450,6275,,7382,6425,6528,6619,6351,6271,6323,5890,5568
St. Louis (Archdiocese),,8347,7938,8331,,,,,,,,,,,,,,,,
St. Maron,220,,,,,,,,,,,,,,,,,,,
St. Maron Brooklyn,,217,318,317,287,286,323,325,321,286,352,318,371,320,320,316,330,345,381,339
St. Nicholas Chicago - Ukrainian,,160,101,,,,,,,,,,,,,,,,,
St. Nicholas Chicago Ukrainian,,,,,304,230,250,250,250,201,201,201,220,120,132,120,120,115,95,313
St. Nicholas Chicago Ukranian,,,,122,,,,,,,,,,,,,,,,
St. Nicholas- Ukranian,111,,,,,,,,,,,,,,,,,,,
St. Paul and Minneapolis,10557,,,,10876,10869,11088,10974,10290,9953,10257,9799,9916,9464,9425,9425,9126,8072,8342,7284
St. Paul and Minneapolis (Archdiocese),,10450,11725,10554,,,,,,,,,,,,,,,,
St. Peter (Chaldean),,,,,,,,,248,280,273,253,255,275,333,437,437,437,350,400
St. Petersburg,4043,4662,5016,5032,5140,5329,5363,5351,5125,5125,5132,5124,5049,5277,5206,5118,4653,4482,4944,4203
St. Thomas Syro-Malabar,,,,,,,,83,214,220,237,297,382,369,617,669,669,652,552,606
St. Thomas Virgin Islands,,,,,294,290,226,257,196,250,252,149,191,191,212,196,144,167,127,117
St. Thomas the Apostle,465,832,851,917,1000,1029,955,879,720,,680,845,609,609,609,680,680,849,926,957
Stamford-Ukrainian,,167,158,,139,168,129,177,166,134,119,110,111,115,137,100,151,173,182,197
Stamford-Ukranian,173,,,168,,,,,,,,,,,,,,,,
Steubenville,906,917,847,850,767,818,763,729,660,646,646,745,626,728,489,542,520,403,417,480
Stockton,891,3187,3130,3439,3611,4057,3871,3804,3938,4432,4419,4668,5259,4887,4649,4851,5194,5065,4823,5031
Superior,1675,1530,1483,1409,1485,1329,1341,1332,1265,1249,1189,1025,1077,998,855,982,921,776,817,835
Syracuse,,6259,5514,5734,5734,5293,5152,5242,5242,4763,4215,3846,4311,3526,3519,3233,3285,2943,3102,2660
Toledo,5378,5902,4711,5666,5780,5239,5379,5114,4690,4352,4364,3702,4021,3818,3717,3464,3462,3481,3148,3294
Trenton,8940,9966,11175,11377,11527,12374,11589,11589,11589,11669,11103,12213,7245,7524,9925,10140,9459,9662,9196,8833
Tucson,4077,,5529,5148,5694,6244,6170,6179,6143,5950,5865,5904,5318,5684,5511,4503,4503,4843,4499,4454
Tulsa,1055,975,1021,1081,1214,1190,1071,1137,1096,1179,1205,1163,1299,1304,1342,1247,1250,1192,1662,1484
Tuscon,,4811,,,,,,,,,,,,,,,,,,
Tyler,785,1158,1411,1266,1402,1402,1342,1330,1456,1551,1698,1747,1541,2012,2056,1566,1664,2141,1953,2351
Van Nuys- Byzantine,43,168,112,116,116,151,128,97,81,81,71,78,85,104,95,,,,,
Venice,1901,2491,3733,2898,2860,2756,3023,3588,3851,3367,3463,3381,3559,2981,3710,3939,3247,3360,3452,3429
Victoria,1766,,1619,1474,,,,,,,,,,,,,,,,
Victoria TX,,1903,,,,,,,,,,,,,,,,,,
Victoria in Texas,,,,,1529,1447,1374,1467,1362,1244,1396,1235,1339,1270,1349,1405,1126,1217,1186,1328
Washington,5156,,,,6440,6472,6719,6821,6821,6212,5611,5999,5621,5546,5470,5470,5570,5421,5046,5531
Washington (Archdiocese),,,6153,5750,,,,,,,,,,,,,,,,
Washington DC (Archdiocese),,5817,,,,,,,,,,,,,,,,,,
Wheeling-Charleston,1836,1946,1794,1724,1596,1440,1222,1352,1363,1380,1380,1399,1381,1218,872,955,955,1023,1249,1111
Wichita,2182,2364,2344,2441,2494,2513,2445,2596,2515,2650,2685,2370,2312,2448,2536,2420,2576,2532,2501,2485
Wilmington,2382,2507,2685,2743,2691,2953,2903,2982,2776,2730,3088,2772,2870,2811,2502,2665,2484,2451,2489,2407
